source,translation
Ancient Leggings,古代のレギンス
Frayed Shoes,擦り切れた靴
Threaded Shoes,スレッドシューズ
Hunting Shoes,ハンティングシューズ
Steelpoint Shoes,スチールポイントシューズ
Velour Shoes,ベロアシューズ
Bladed Shoes,刃付きシューズ
Splintered Tower Shield,割れたタワーシールド
Painted Tower Shield,彩色のタワーシールド
Braced Tower Shield,補強のタワーシールド
Barricade Tower Shield,防壁のタワーシールド
Effigial Tower Shield,立像のタワーシールド
Rampart Tower Shield,城壁のタワーシールド
Heraldric Tower Shield,紋章のタワーシールド
Stone Tower Shield,石のタワーシールド
Crucible Tower Shield,試練のタワーシールド
Ancestor Tower Shield,先祖のタワーシールド
Phalanx Tower Shield,ファランクスのタワーシールド
Defiant Tower Shield,反抗のタワーシールド
Blacksteel Tower Shield,黒鉄のタワーシールド
Hardwood Targe,堅木のタージ
Pelage Targe,毛皮のタージ
Studded Targe,鋲付きのタージ
Crescent Targe,三日月のタージ
Chiseled Targe,彫り込みのあるタージ
Feathered Targe,羽根付きのタージ
Stratified Targe,重層タージ
Carved Targe,彫刻のタージ
Mosaic Targe,モザイクタージ
Aureate Targe,金色のタージ
Grand Targe,大いなるタージ
Blazon Crest Shield,家紋のクレストシールド
Sigil Crest Shield,刻印のクレストシールド
Emblem Crest Shield,紋章のクレストシールド
Jingling Crest Shield,鈴音のクレストシールド
Sectarian Crest Shield,教団のクレストシールド
Omen Crest Shield,お告げのクレストシールド
Wayward Crest Shield,気まぐれなクレストシールド
Seer Crest Shield,先見のクレストシールド
Stoic Crest Shield,不動のクレストシールド
Empyreal Crest Shield,天上のクレストシールド
Deified Crest Shield,神聖なクレストシールド
Leather Buckler,革のバックラー
Wooden Buckler,木のバックラー
Plated Buckler,プレートバックラー
Iron Buckler,鉄のバックラー
Ridged Buckler,リッジバックラー
Spiked Buckler,トゲ付きのバックラー
Ringed Buckler,リングバックラー
Edged Buckler,エッジバックラー
Laminate Buckler,ラミネートバックラー
Pearl Buckler,真珠のバックラー
Ornate Buckler,装飾のバックラー
Array Buckler,整列のフォーカス
Aegis Buckler,イージスバックラー
Twig Focus,小枝のフォーカス
Woven Focus,編み物のフォーカス
Antler Focus,枝角のフォーカス
Engraved Focus,彫刻のフォーカス
Tonal Focus,調性のフォーカス
Crystal Focus,結晶のフォーカス
Voodoo Focus,ブードゥーフォーカス
Plumed Focus,羽飾りのフォーカス
Runed Focus,ルーンのフォーカス
Whorl Focus,渦巻のフォーカス
Elegant Focus,エレガントフォーカス
Attuned Focus,調和のフォーカス
Magus Focus,魔導士のフォーカス
Broadhead Quiver,太矢じりの矢筒
Fire Quiver,火の矢筒
Sacral Quiver,神聖な矢筒
Two-Point Quiver,二股の矢筒
Blunt Quiver,鈍頭の矢筒
Toxic Quiver,毒の矢筒
Serrated Quiver,鋸歯の矢筒
Primed Quiver,臨戦の矢筒
Penetrating Quiver,貫通の矢筒
Volant Quiver,高速の矢筒
Visceral Quiver,血生臭い矢筒
Crimson Amulet,深紅のアミュレット
Azure Amulet,深青のアミュレット
Amber Amulet,琥珀のアミュレット
Jade Amulet,翡翠のアミュレット
Lapis Amulet,瑠璃のアミュレット
Lunar Amulet,月のアミュレット
Bloodstone Amulet,血石のアミュレット
Stellar Amulet,星のアミュレット
Solar Amulet,太陽のアミュレット
Gold Amulet,金のアミュレット
Pearlescent Amulet,真珠のアミュレット
Veridical Chain,真実の鎖
Runemastered Veridical Chain,ルーンマスターの真実の鎖
Lament Amulet,悲嘆のアミュレット
Portent Amulet,前兆のアミュレット
Absent Amulet,不在のアミュレット
Corona Amulet,コロナアミュレット
Iron Ring,鉄の指輪
Lazuli Ring,青金石の指輪
Ruby Ring,ルビーの指輪
Sapphire Ring,サファイアの指輪
Topaz Ring,トパーズの指輪
Amethyst Ring,アメジストの指輪
Emerald Ring,エメラルドの指輪
Pearl Ring,真珠の指輪
Prismatic Ring,プリズムの指輪
Gold Ring,金の指輪
Unset Ring,石無しの指輪
Abyssal Signet,アビスの印章指輪
Two-Stone Ring,ツーストーンリング
Biostatic Ring,バイオスタティックリング
Vitalic Ring,バイタリックリング
Mnemonic Ring,ニーモニックリング
Kinetic Ring,キネティックリング
Oneiric Ring,オネイリックリング
Grasping Ring,グラスピングリング
Rawhide Belt,生皮のベルト
Linen Belt,リネンのベルト
Wide Belt,幅広のベルト
Long Belt,長いベルト
Plate Belt,プレートベルト
Ornate Belt,華美なベルト
Mail Belt,メイルベルト
Double Belt,ダブルベルト
Heavy Belt,ヘビーベルト
Runemastered Heavy Belt,ルーンマスターのヘビーベルト
Utility Belt,実用的なベルト
Fine Belt,精巧なベルト
Stalking Belt,忍び寄るベルト
Invoking Belt,招来のベルト
Sinew Belt,腱のベルト
Forking Belt,分岐のベルト
Lesser Life Flask,小型のライフフラスコ
Medium Life Flask,普通のライフフラスコ
Greater Life Flask,特大のライフフラスコ
Grand Life Flask,超大のライフフラスコ
Giant Life Flask,巨大なライフフラスコ
Colossal Life Flask,絶大なライフフラスコ
Gargantuan Life Flask,膨大なライフフラスコ
Transcendent Life Flask,超越のライフフラスコ
Ultimate Life Flask,究極のライフフラスコ
Lesser Mana Flask,小型のマナフラスコ
Medium Mana Flask,普通のマナフラスコ
Greater Mana Flask,特大のマナフラスコ
Grand Mana Flask,超大のマナフラスコ
Giant Mana Flask,巨大なマナフラスコ
Colossal Mana Flask,絶大なマナフラスコ
Gargantuan Mana Flask,膨大なマナフラスコ
Transcendent Mana Flask,超越のマナフラスコ
Ultimate Mana Flask,究極のマナフラスコ
Thawing Charm,解凍のチャーム
Staunching Charm,止血のチャーム
Antidote Charm,解毒のチャーム
Dousing Charm,消火のチャーム
Grounding Charm,接地のチャーム
Stone Charm,石のチャーム
Silver Charm,銀のチャーム
Ruby Charm,ルビーチャーム
Sapphire Charm,サファイアチャーム
Topaz Charm,トパーズチャーム
Amethyst Charm,アメジストチャーム
Golden Charm,黄金のチャーム
Cleansing Charm,解呪のチャーム
Ring,指輪
Dusk Ring,黄昏の指輪
Gloam Ring,薄明の指輪
Penumbra Ring,半影の指輪
Tenebrous Ring,仄暗い指輪
Dusk Amulet,黄昏のアミュレット
Gloam Amulet,薄明のアミュレット
Penumbra Amulet,半影のアミュレット
Tenebrous Amulet,仄暗いアミュレット
Twisted Amulet,捻じれたアミュレット
Distorted Amulet,歪んだアミュレット
Garment,ガーメント
Grand Regalia,荘厳なレガリア
Sacrificial Regalia,生贄のレガリア
Grasping Mail,グラスピングメイル
Runeforged Grasping Mail,ルーンフォージのグラスピングメイル
Runemastered Grasping Mail,ルーンマスターのグラスピングメイル
Runefather's Grasping Mail,ルーンファーザーのグラスピングメイル
Grand Visage,大いなる顔飾り
Grand Manchettes,大いなるマンシェット
Grand Cuisses,大いなる脛当て
Golden Greaves,黄金のグリーヴ
Golden Plate,黄金のプレート
Golden Shield,黄金の盾
Breach Ring,ブリーチの指輪
Refined Breach Ring,洗練されたブリーチリング
Random One Handed Sword,ランダムな片手剣
Random Two Handed Sword,ランダムな両手剣
Random One Handed Axe,ランダムな片手斧
Random Two Handed Axe,ランダムな両手斧
Random One Handed Mace,ランダムな片手メイス
Random Two Handed Mace,ランダムな両手メイス
Random Spear,ランダムなスピア
Random Claw,ランダムな鉤爪
Random Dagger,ランダムな短剣
Random Quarterstaff,ランダムなクォータースタッフ
Random Flail,ランダムなフレイル
Random Wand,ランダムなワンド
Random Staff,ランダムなスタッフ
Random Bow,ランダムな弓
Random Crossbow,ランダムなクロスボウ
Random Sceptre,ランダムなセプター
Random Trap,ランダムなトラップ
Random Talisman,ランダムなタリスマン
Random Body Armour,ランダムな鎧
Random Helmet,ランダムな兜
Random Gloves,ランダムな手袋
Random Boots,ランダムな靴
Random Shield,ランダムなシールド
Random Buckler,ランダムなバックラー
Random Focus,ランダムなフォーカス
Random Quiver,ランダムな矢筒
Random Amulet,ランダムなアミュレット
Random Ring,ランダムな指輪
Random Belt,ランダムなベルト
Random Rune,ランダムなルーン
Calescent Hammer,灼熱のハンマー
Flared Mace,大頭メイス
Battle Pick,バトルピック
Marching Mace,行軍のメイス
Runeforged Marching Mace,ルーンフォージの行軍のメイス
Bandit Mace,山賊のメイス
Structured Hammer,構造化ハンマー
Snakewood Greathammer,蛇紋木のグレートハンマー
Blacksmith Maul,鍛冶師の大槌
Zealot Greathammer,狂信者のグレートハンマー
Solemn Maul,厳粛な大槌
Heavy Greathammer,ヘビーグレートハンマー
Disintegrating Maul,崩壊の大槌
Reaching Quarterstaff,長柄のクォータースタッフ
Barbarous Quarterstaff,粗野なクォータースタッフ
Arcing Quarterstaff,電弧のクォータースタッフ
Waxing Quarterstaff,蝋塗りのクォータースタッフ
Bladed Quarterstaff,刃付きのクォータースタッフ
Guardian Quarterstaff,守護者のクォータースタッフ
Snakewood Shortbow,蛇紋木のショートボウ
Protector Bow,守護の弓
Rider Bow,ライダーボウ
Twin Bow,ツインボウ
Adherent Bow,信奉者の弓
Militant Bow,好戦的な弓
Taut Crossbow,強弦のクロスボウ
Robust Crossbow,剛健のクロスボウ
Painted Crossbow,彩色のクロスボウ
Twin Crossbow,ツインクロスボウ
Cannonade Crossbow,砲撃のクロスボウ
Bleak Crossbow,陰鬱のクロスボウ
Steelhead Spear,スチールヘッドスピア
Coursing Spear,疾走の槍
Swift Spear,スイフトスピア
Branched Spear,枝分かれの槍
Jagged Spear,ギザギザの槍
Massive Spear,巨大なスピア
Howling Talisman,遠吠えのタリスマン
Fury Talisman,怒りのタリスマン
Cruel Talisman,残虐のタリスマン
Barbarian Plate,蛮族のプレート
Rugged Cuirass,無骨な胴鎧
Sandsworn Cuirass,砂漠の民の胴鎧
Elegant Plate,エレガントプレート
Heavy Plate,ヘビープレート
Stone Cuirass,石の胴鎧
Patchwork Vest,パッチワークのベスト
Hunting Coat,狩りのコート
Riding Coat,ライディングコート
Layered Vest,レイヤードベスト
Runner Vest,走り手のベスト
Lizardscale Coat,リザードスケールコート
Avian Robe,鳥のローブ
Cursespeaker's Robe,呪詛師のローブ
Luxurious Robe,豪華なローブ
River Raiment,川の装束
Adherent's Raiment,信奉者の装束
Ceremonial Robe,儀式のローブ
Ring Mail,リングメイル
Scoundrel Armour,ならず者の鎧
Wanderer Armour,放浪者の鎧
Mantled Mail,外套付きメイル
Trailblazer Armour,開拓者の鎧
Golden Mail,ゴールデンメイル
Templar Vestments,テンプラーの祭服
Bearskin Mantle,熊皮の外套
Chain Vestments,鎖の祭服
Occultist Mantle,オカルティストの外套
Plated Vestments,板金の祭服
Heartcarver Mantle,ハートカーヴァーの外套
Oiled Jacket,オイルジャケット
Evangelist Garb,伝道者の衣
Itinerant Jacket,旅回りのジャケット
Hatungo Garb,ハトゥンゴの衣
Hawker's Jacket,行商人のジャケット
Corroded Greathelm,腐食したグレートヘルム
Mercenary Greathelm,傭兵のグレートヘルム
Homeguard Greathelm,ホームガードのグレートヘルム
Elegant Greathelm,エレガントグレートヘルム
Noble Greathelm,貴族のグレートヘルム
Rotted Hood,朽ちたフード
Wool Cap,ウールの帽子
Narrow Hood,細身のフード
Wrapped Cap,巻き布の帽子
Deerstalker Hood,鹿猟師のフード
Druidic Circlet,ドルイドのサークレット
Avian Tiara,鳥のティアラ
Desert Circlet,砂漠のサークレット
Sandsworn Tiara,砂漠の民のティアラ
Jungle Tiara,ジャングルティアラ
Domed Helm,半球の兜
Engraved Helm,彫刻の兜
Soldier Helm,兵士の兜
Cabalist Helm,秘教の冠
Cassis Helm,カシスヘルム
Mailed Crown,鎖帷子の冠
Forest Crown,森の冠
Zealot Crown,狂信者の冠
Hallowed Crown,神聖な冠
Inquisitor Crown,審問官の冠
Oak Mask,オークの仮面
Bandit Mask,山賊の仮面
Skulking Mask,隠密の仮面
Pariah Mask,追放者の仮面
Avian Mask,鳥の仮面
Plated Mitts,プレートミット
Elegant Mitts,エレガントミット
Ancient Mitts,古代のミット
Feathered Mitts,羽根付きのミット
Hunting Bracers,狩りの弓籠手
Swift Bracers,俊敏な籠手
Refined Bracers,洗練された弓籠手
Spiked Bracers,スパイク付きの弓籠手
Ominous Gloves,不気味な手袋
Embellished Gloves,装飾付き手袋
Baroque Gloves,バロックの手袋
Gold Gloves,金の手袋
Ironmail Gauntlets,アイアンメイルガントレット
Captain Gauntlets,部隊長のガントレット
Zealot Gauntlets,狂信者のガントレット
Braided Cuffs,編み込みのカフス
Heirloom Cuffs,家宝のカフス
Ornate Cuffs,華美なカフス
Bandage Wraps,バンテージラップ
Cambric Wraps,キャンブリックのラップ
Adorned Wraps,装飾のあるラップ
Plated Greaves,プレートグリーヴ
Lionheart Greaves,ライオンハートグリーヴ
Elegant Greaves,エレガントグリーヴ
Carved Greaves,彫刻のあるグリーヴ
Bound Boots,縁取りのブーツ
Sleek Boots,滑らかなブーツ
Studded Boots,鋲付きのブーツ
Serpentscale Boots,サーペントスケールブーツ
Laced Sandals,レースのサンダル
Bangled Sandals,バングルサンダル
Elegant Slippers,エレガントスリッパ
Dunerunner Sandals,デューンランナーサンダル
Soldiering Sabatons,軍人のサバトン
Goldwork Sabatons,金細工のサバトン
Bastion Sabatons,要塞のサバトン
Adherent Leggings,密着したレギンス
Bound Leggings,縁取りのレギンス
Shamanistic Leggings,シャーマンのレギンス
Wayfarer Shoes,旅人の靴
Silverbuckled Shoes,銀のバックルのシューズ
Treerunner Shoes,ツリーランナーシューズ
Aged Tower Shield,使い古されたタワーシールド
Metalworked Tower Shield,金属細工のタワーシールド
Cultist Tower Shield,邪教徒のタワーシールド
Bulwark Tower Shield,砦のタワーシールド
