source,translation
"An heirloom of the champions of Wraeclast
Lies forgotten in an abandoned reliquary
Born of a starry void from which time cannot escape","レイクラストの王者の家宝
廃墟となった聖廟で忘れ去られ
時間すらも逃がれられない星々の間の虚無から生まれしもの"
"They knew the truth, but had no choice
Generations hence, perhaps, one day,
there would be a chance","レイクラストの王者の家宝
廃墟となった聖廟で忘れ去られ
時間すらも逃がれられない星々の間の虚無から生まれしもの"
"The craftsman rots.
His tools rust.
But his legacy cuts through the ages.","職人は腐る。
彼の道具は錆びる。
だが彼の遺産は時代を越える。"
"The words of a man, delicate like life, pass on feebly into forgotten verse,
but his creations... his craft shall be championed agelessly.","人の言葉は命のように繊細で、忘れられし詩節へと弱々しく移行する
だが彼が作ったもの...彼の手技は時を越えて讃えられるだろう。"
"Time is a river, forking forever into infinite unknowns.
Nothing is ever truly gone.
It is merely taking a different route to the sea.","時は川だ。無限の未知へと分岐し続ける。
完全になくなってしまったものなどない。
海までの異なる道筋を辿っているだけだ。"
"It is not regret that stalks me now...
merely the child of my sins.","今、私を悩ませるのは後悔ではない...
ただ、私の罪の子だけである。"
Remember us.,我らを忘れるな。
"You are not the first champion to receive this gift,
and you will likely not be the last.","貴様はこの贈り物を受け取る最初のチャンピオンではないし、
おそらく最後でもないだろう。"
"To a being of the stars, Time is irrelevant,
and memories are but a collection of present moments.","星々の存在にとって、時間は無関係である。
そして、記憶はただの現在の瞬間の集まりでしかない。"
"Though you might not see it, a sliver of my soul remains,
and I am trying with all my strength to get back to you.","あなたには見えないかもしれないが、私の魂のかけらは残っている。
私は全力であなたの元に戻ろうとしているのだ。"
"You did not slay me.
You saved me.
I forgive you.","お前は私を殺したのではない。
私を救ってくれたのだ。
私はお前を許す。"
There are holes in the sky...,空に穴が開いている...
"Time stands still, and a new champion ascends.",時は静止し、新たな王者が生まれる。
"We cannot fight the gods today, nor tomorrow
Take this, our children of Time, and free mankind",時は静止し、新たな王者が生まれる。
"All creatures have the potential for greatness
or unequivocal failure.","全ての生き物は栄光と
明らかな失敗の可能性を併せ持つ。"
"Vaal bloodpriests were among the earliest intellectuals on record.
It was they who found that a newly freed soul would
desperately cling to any other source of life.","ヴァールの血の神官たちは記録に残っている中で最初の知識階級の一つだった。
新たに自由になった魂が他の生命の源に
必死にしがみつくことを発見したのは彼らだった。"
"""Curious. The test spike penetrated the subject's flesh, but the chest wound
was not as deep as expected. There is something here...""","「興味深い。試験用の棘は被検体の肉体を貫通したが、胸の傷は
予想されたほど深くはなかった。何かありそうだ...」"
"Silent, silent night,
Quench the holy light.","静かな、静かな夜よ、
聖なる光を消したまえ。"
"Eternal soldiers fight for glory or death.
The Solaris Vanguard know only glory.","永遠なる戦士は栄光か死のために戦う。
ソラリスの前衛隊は栄光しか知らない。"
The mind had much to endure before the advent of thaumaturgy.,魔術の出現以前、精神は多くに耐えなければならなかった。
"Wealth can, in fact, buy happiness.",実際、富は幸せを買うことができる。
"'Lightning never strikes the same place twice'
is really just wishful thinking.","『雷が同じ場所に二度当たらない』というのは
希望的観測に過ぎない。"
"In the prison of all sins, will you grasp godhood or sorrow? Only hope lies under the shadows.",全ての罪の牢獄で、其方が掴むのは神性か悲しみか。影の下に眠るのは希望だけだ。
"In combat, a warrior must first be resourceful,
and second, decisive.","戦いでは、戦士はまず機転が利かねばならず、
次に決定力がなければならない。"
<size:31>{There is no mistake so great that it cannot be undone.},<size:31>{挽回できないほど大きな過ちなどない。}
"If you wish to rush into strange places, be prepared to face strange things.",妙な場所に突っ込みたいのなら、妙なものに相対する覚悟をしておけ。
"Some powers are far too great even for the
gods of old.",古の神々にとってさえ大きすぎる力もある。
"Lethal, untouchable, keen, aflame. Just what I was looking for.",致命的で、触れられず、鋭く、燃えている。まさに私が探していたものだ。
"<size:30>{Many strive for greatness,
but it is challenge, unforeseen,
that forges heroes.}","<size:30>{多くは偉大さに向けて努力をするが、
英雄を形作るのは
予想外の困難である。}"
"He shattered Her smile
Scattered the fragments like ash
All she did was laugh","彼は彼女の笑顔を粉砕し
破片を灰のように撒いた
彼女は笑うだけだった。"
A lust for souls. The urge to kill just to satisfy its thirst. An unbearable burden that would make even the purest heart blacken over time.,魂への渇望。渇きを癒やすためだけに殺す衝動。最も純粋な心でも黒ずんでしまう、耐えきれぬ重荷。
